Protein_g,Saturated_fats_g,Fat_g,Fiber_g,Sugar_g,Calcium_mg,Iron_mg,Sodium_mg,Zinc_mg,Manganese_mg,Selenium_mcg,VitC_mg,Riboflavin_mg,Niacin_mg,Folate_mcg,VitB12_mcg,VitA_mcg,VitE_mg,VitD2_mcg,contains_B12
-0.29832899327870577,-0.013840304145622427,-0.17789452656773583,0.2096524078485866,-0.43978574200524956,-0.2147770861446722,-0.3457514691714697,-0.36957644266142803,-0.10679991468549559,0.1996764673277803,-0.5532674834694384,-0.05227704152592744,-0.11599923528803904,-0.6472992115014266,-0.017649547302838423,-0.23310536171010932,-0.11342428627714732,-0.19551467915883522,-0.02459358804121597,-1.0203700284806356
-0.2299179127997353,-0.013840304145618142,-0.12669578331163345,-0.19411333025754615,-0.4206841804620809,-0.33454090130713393,-0.4828991532380468,0.11166165384709559,-0.11162798323180141,-0.0812557976938714,-0.5930703118533798,-0.14180967816320403,-0.12735987420511555,-0.6819998437756268,-0.22543645096324144,-0.23310536171010932,-0.11342428627714732,-0.20798346897183517,-0.024594971448546867,-1.0203700284806356
-0.2838836256875287,-0.013840304145621062,-0.15698452932200033,-0.23872832894330667,-0.35679275047286163,0.017049050008573863,-0.4294649906147051,0.06387632361869441,-0.11100212249431732,-0.0812557976938714,-0.5930703118533798,-0.14007118036442195,-0.12735987420511555,-0.6819998437756268,-0.22543645096324144,-0.23310536171010932,-0.11342428627714732,-0.20798346897183517,-0.024594971448546867,-1.0203700284806356
-0.31113903623691935,-0.01384030414562304,-0.1831220258791697,-0.32795832631482774,0.3894854987826582,-0.3680256585752966,-0.47577459822160123,-0.3449537238909602,-0.11144916587823453,-0.07802507664612239,-0.5882163083919235,0.37278567027628856,-0.1253717623946272,-0.6759272331276418,-0.22543645096324144,-0.23310536171010932,-0.1121052189873052,-0.15187391481333543,-0.024594971448546867,-1.0203700284806356
-0.2645322841974614,-0.013840304145623046,-0.1738970270942864,0.18511415857141836,-0.3679902175843743,0.4021237585924443,-0.16229417749799652,0.001489920264948415,-0.10912454028186507,-0.04894858721638145,-0.578508301469011,0.17111992561756847,-0.07765707894290584,-0.5705240625947584,-0.1379613943704552,-0.23310536171010932,0.845537633438068,-0.08329557084183574,-0.024594971448546867,-1.0203700284806356
-0.31904310529624264,-0.013840304145623046,-0.1800470262842086,-0.4618033223721093,4.58194892024019,-0.3066369369169984,-0.4828991532380468,-0.2878768016737032,-0.10769400145333001,-0.0812557976938714,-0.559092287623186,-0.14180967816320403,-0.12735987420511555,-0.6819998437756268,-0.22543645096324144,-0.23310536171010932,-0.11342428627714732,-0.20798346897183517,-0.024594971448546867,-1.0203700284806356
-0.27543444841721765,-0.013840304145623046,-0.15237202992955867,0.07357666185701703,-0.0004498265123706666,-0.2898945582829171,-0.37959310549958614,0.0758226561757947,-0.11162798323180141,-0.0812557976938714,-0.5930703118533798,-0.12442470017538333,-0.12735987420511555,-0.6819998437756268,-0.22543645096324144,-0.23310536171010932,-0.11342428627714732,-0.20798346897183517,-0.024594971448546867,-1.0203700284806356
-0.25226734945023555,-0.013840304145613233,-0.11408828497229292,-0.19411333025754615,-0.4476898364369055,-0.33454090130713393,-0.45618207192637594,0.06387632361869441,-0.11162798323180141,-0.0812557976938714,-0.5930703118533798,-0.12442470017538333,-0.12735987420511555,-0.6819998437756268,-0.22543645096324144,-0.23310536171010932,-0.11342428627714732,-0.20798346897183517,-0.024594971448546867,-1.0203700284806356
-0.11108432280439218,-0.013840304145623046,0.1079266857838987,-0.4618033223721093,-0.4746954924117302,-0.06108205028380565,-0.13735823494043709,0.5988065481199633,-0.09624969082504956,0.25024427503167757,-0.5930703118533798,-0.14180967816320403,-0.12735987420511555,-0.6819998437756268,-0.22543645096324144,-0.23310536171010932,-0.11342428627714732,-0.20798346897183517,-0.024594971448546867,-1.0203700284806356
-0.19884674477342998,-0.013840304145588005,0.07994418946975267,-0.30565082697194745,1.7219840850526642,-0.15037473633223938,-0.19435467507200152,0.22581549828160954,-0.11162798323180141,-0.0812557976938714,-0.5930703118533798,-0.14180967816320403,-0.07055667961973303,-0.25908588793381077,0.1715657289578654,-0.23310536171010932,-0.11342428627714732,-0.20798346897183517,-0.024594971448546867,-1.0203700284806356
-0.24926925428980262,-0.013840304145623046,-0.1474520305776209,-0.4618033223721093,2.1362903681786327,-0.3791872443313508,-0.39206107677836594,0.010781512253804202,-0.11162798323180141,-0.0812557976938714,-0.5930703118533798,-0.14180967816320403,-0.12735987420511555,-0.6819998437756268,-0.22543645096324144,-0.23310536171010932,-0.11342428627714732,-0.20798346897183517,-0.024594971448546867,-1.0203700284806356
-0.25226734945023555,-0.01384030414562182,-0.17051452753982918,-0.19411333025754615,-0.3943371990232276,-0.33454090130713393,-0.4828991532380468,0.014763623106170966,-0.11162798323180141,-0.0812557976938714,-0.5930703118533798,-0.14180967816320403,-0.12735987420511555,-0.6819998437756268,-0.22543645096324144,-0.23310536171010932,-0.11342428627714732,-0.20798346897183517,-0.024594971448546867,-1.0203700284806356
0.20698631830699638,-0.013840304145623046,-0.12469703357490876,-0.4618033223721093,-0.4746954924117302,-0.3791872443313508,0.3542360611943067,-0.37017375928928303,-0.11162798323180141,-0.0812557976938714,-0.5930703118533798,-0.14180967816320403,-0.12735987420511555,-0.6819998437756268,-0.22543645096324144,-0.23310536171010932,-0.11342428627714732,-0.20798346897183517,-0.024594971448546867,-1.0203700284806356
-0.2838836256875287,-0.013840304145617328,-0.09855953701773935,-0.32795832631482774,-0.44834851097287687,-0.33454090130713393,-0.4544009331722645,0.5550033287439288,-0.11064448778718357,-0.07619901692348166,-0.45230421147114835,-0.1331171891692937,-0.12253160266535802,-0.6032727843035349,-0.22543645096324144,-0.23310536171010932,-0.11342428627714732,-0.08745183411283572,-0.023277440657218637,-1.0203700284806356
-0.3018721966501265,-0.013840304145622961,-0.18158452608168915,-0.21642082960042638,-0.014940666303739969,-0.31221772979502554,-0.4668689044510443,-0.37017375928928303,-0.11100212249431732,-0.07957020410374148,-0.578508301469011,0.4562335646178279,-0.1216795547465773,-0.6277801058471889,-0.1581479458918674,-0.23310536171010932,-0.05274719094441018,-0.1809677577103353,-0.024594971448546867,-1.0203700284806356
-0.3081409410764864,-0.013840304145622949,-0.18158452608168915,-0.43949582302922907,0.18595506716751642,-0.3512832799412153,-0.4205592968441481,-0.37017375928928303,-0.1113597572014511,-0.0812557976938714,-0.5882163083919235,0.4162481152458403,-0.1196914429360889,-0.6249606794749102,-0.1581479458918674,-0.23310536171010932,-0.1121052189873052,-0.20382720570083518,-0.024594971448546867,-1.0203700284806356
-0.27243635325678467,-0.013840304145622812,-0.1803545262437047,-0.08257583354314482,-0.4746954924117302,-0.17269790784434783,-0.3884987992701431,-0.3622095375845495,-0.10885631425151474,0.012154180425827795,-0.5639462910846422,0.08941052907481123,-0.11287505958584301,-0.552523109602517,-0.08413059031335597,-0.23310536171010932,0.5698525698610665,-0.20798346897183517,-0.024594971448546867,-1.0203700284806356
0.02710060868101825,-0.013840304145609822,0.029052946173146424,1.679716614544396,-0.007036571872084028,0.5137396161529865,0.033631085454256394,0.5045632579472831,-0.09821668171428527,-0.0812557976938714,-0.5930703118533798,-0.14180967816320403,-0.09611811718315516,-0.07473877897712176,-0.22543645096324144,-0.23310536171010932,-0.11342428627714732,-0.20798346897183517,-0.024594971448546867,-1.0203700284806356
-0.27298146146777247,-0.013840304145623046,-0.170053277600585,-0.4618033223721093,-0.4746954924117302,-0.3791872443313508,-0.4828991532380468,0.3266956398749009,-0.11162798323180141,-0.0812557976938714,-0.5930703118533798,-0.14180967816320403,-0.12735987420511555,-0.6819998437756268,-0.22543645096324144,-0.23310536171010932,-0.11342428627714732,-0.20798346897183517,-0.024594971448546867,-1.0203700284806356
-0.29315046527432154,-0.013840304145622885,-0.1803545262437047,-0.26103582828618693,-0.4746954924117302,-0.33454090130713393,-0.3902799380242545,-0.364864278152794,-0.1111809398478842,-0.0676305828403213,-0.5833623049304673,0.5744514149350086,-0.11855537904438125,-0.4473368180213473,-0.1581479458918674,-0.23310536171010932,-0.09363827692951564,-0.20798346897183517,-0.024594971448546867,-1.0203700284806356
-0.31222925265889495,-0.01384030414562289,-0.17958577634496442,-0.37257332500058826,-0.3844570809836576,-0.31221772979502554,-0.4419329618934848,-0.34893583474332696,-0.11109153117110077,-0.08013206863378479,-0.5882163083919235,-0.03054581904115157,-0.1265078262863348,-0.6466485746462853,-0.17160564690614222,-0.23310536171010932,-0.1121052189873052,-0.1830458893458353,-0.024594971448546867,-1.0203700284806356
-0.31904310529624264,-0.013840304145623046,-0.1831220258791697,-0.4618033223721093,3.477351723416266,-0.3791872443313508,-0.4828991532380468,-0.17106821667094477,-0.10671050600871215,-0.037992228880537035,-0.5202602599315359,-0.14180967816320403,-0.11855537904438125,-0.6444797851291477,-0.20524989944182923,-0.23310536171010932,-0.11342428627714732,-0.20590533733633518,-0.024594971448546867,-1.0203700284806356
