Protein_g,Saturated_fats_g,Fat_g,Carb_g,Fiber_g,Calcium_mg,Iron_mg,Sodium_mg,Zinc_mg,Manganese_mg,Selenium_mcg,VitC_mg,Riboflavin_mg,Niacin_mg,Folate_mcg,VitB12_mcg,VitA_mcg,VitE_mg,VitD2_mcg,contains_B12,cluster
-0.29832899327870577,-0.013840304145622427,-0.17789452656773583,-0.2628011380104934,0.2096524078485866,-0.2147770861446722,-0.3457514691714697,-0.36957644266142803,-0.10679991468549559,0.1996764673277803,-0.5532674834694384,-0.05227704152592744,-0.11599923528803904,-0.6472992115014266,-0.017649547302838423,-0.23310536171010932,-0.11342428627714732,-0.19551467915883522,-0.02459358804121597,-1.0203700284806356,0
-0.2299179127997353,-0.013840304145618142,-0.12669578331163345,-0.21199188622558754,-0.19411333025754615,-0.33454090130713393,-0.4828991532380468,0.11166165384709559,-0.11162798323180141,-0.0812557976938714,-0.5930703118533798,-0.14180967816320403,-0.12735987420511555,-0.6819998437756268,-0.22543645096324144,-0.23310536171010932,-0.11342428627714732,-0.20798346897183517,-0.024594971448546867,-1.0203700284806356,0
-0.2838836256875287,-0.013840304145621062,-0.15698452932200033,-0.19394882806333402,-0.23872832894330667,0.017049050008573863,-0.4294649906147051,0.06387632361869441,-0.11100212249431732,-0.0812557976938714,-0.5930703118533798,-0.14007118036442195,-0.12735987420511555,-0.6819998437756268,-0.22543645096324144,-0.23310536171010932,-0.11342428627714732,-0.20798346897183517,-0.024594971448546867,-1.0203700284806356,0
-0.31113903623691935,-0.01384030414562304,-0.1831220258791697,-0.12062183969193577,-0.32795832631482774,-0.3680256585752966,-0.47577459822160123,-0.3449537238909602,-0.11144916587823453,-0.07802507664612239,-0.5882163083919235,0.37278567027628856,-0.1253717623946272,-0.6759272331276418,-0.22543645096324144,-0.23310536171010932,-0.1121052189873052,-0.15187391481333543,-0.024594971448546867,-1.0203700284806356,0
-0.2645322841974614,-0.013840304145623046,-0.1738970270942864,-0.2257046104289002,0.18511415857141836,0.4021237585924443,-0.16229417749799652,0.001489920264948415,-0.10912454028186507,-0.04894858721638145,-0.578508301469011,0.17111992561756847,-0.07765707894290584,-0.5705240625947584,-0.1379613943704552,-0.23310536171010932,0.845537633438068,-0.08329557084183574,-0.024594971448546867,-1.0203700284806356,0
-0.31904310529624264,-0.013840304145623046,-0.1800470262842086,0.7903360808039194,-0.4618033223721093,-0.3066369369169984,-0.4828991532380468,-0.2878768016737032,-0.10769400145333001,-0.0812557976938714,-0.559092287623186,-0.14180967816320403,-0.12735987420511555,-0.6819998437756268,-0.22543645096324144,-0.23310536171010932,-0.11342428627714732,-0.20798346897183517,-0.024594971448546867,-1.0203700284806356,0
-0.27543444841721765,-0.013840304145623046,-0.15237202992955867,-0.17951438153353122,0.07357666185701703,-0.2898945582829171,-0.37959310549958614,0.0758226561757947,-0.11162798323180141,-0.0812557976938714,-0.5930703118533798,-0.12442470017538333,-0.12735987420511555,-0.6819998437756268,-0.22543645096324144,-0.23310536171010932,-0.11342428627714732,-0.20798346897183517,-0.024594971448546867,-1.0203700284806356,0
-0.25226734945023555,-0.013840304145613233,-0.11408828497229292,-0.21791000930280666,-0.19411333025754615,-0.33454090130713393,-0.45618207192637594,0.06387632361869441,-0.11162798323180141,-0.0812557976938714,-0.5930703118533798,-0.12442470017538333,-0.12735987420511555,-0.6819998437756268,-0.22543645096324144,-0.23310536171010932,-0.11342428627714732,-0.20798346897183517,-0.024594971448546867,-1.0203700284806356,0
-0.11108432280439218,-0.013840304145623046,0.1079266857838987,0.6572504837991373,-0.4618033223721093,-0.06108205028380565,-0.13735823494043709,0.5988065481199633,-0.09624969082504956,0.25024427503167757,-0.5930703118533798,-0.14180967816320403,-0.12735987420511555,-0.6819998437756268,-0.22543645096324144,-0.23310536171010932,-0.11342428627714732,-0.20798346897183517,-0.024594971448546867,-1.0203700284806356,0
-0.19884674477342998,-0.013840304145588005,0.07994418946975267,0.6169783779809875,-0.30565082697194745,-0.15037473633223938,-0.19435467507200152,0.22581549828160954,-0.11162798323180141,-0.0812557976938714,-0.5930703118533798,-0.14180967816320403,-0.07055667961973303,-0.25908588793381077,0.1715657289578654,-0.23310536171010932,-0.11342428627714732,-0.20798346897183517,-0.024594971448546867,-1.0203700284806356,0
