Protein_g,Saturated_fats_g,Fat_g,Fiber_g,Sugar_g,Calcium_mg,Iron_mg,Sodium_mg,Zinc_mg,Manganese_mg,Selenium_mcg,VitC_mg,Riboflavin_mg,Niacin_mg,Folate_mcg,VitB12_mcg,VitA_mcg,VitE_mg,VitD2_mcg,contains_B12
0.425847265018603,-0.013840304145569611,0.16050917885773358,-0.4618033223721093,-0.4746954924117302,-0.3066369369169984,0.08706524807759815,-0.2825673205372142,-0.034289477814124975,-0.07900833957369818,0.6058685431263149,-0.14180967816320403,-0.056355880973387396,-0.14847762255979735,-0.19179219842755443,0.2589763229067691,-0.11342428627714732,-0.20798346897183517,-0.024594971448546867,0.9800366260159882
0.04345385501065266,-0.013840304145601607,-0.026604546495649556,-0.06026833420026454,-0.08278414350878725,0.2681847295197937,0.028287669191922257,0.2762555690782552,-0.0934780218447629,-0.03588523689287464,0.6058685431263149,-0.1365941847668578,-0.07453290324070981,0.19874557913391933,-0.11104599234190558,0.022521487441515796,-0.10946708440762098,-0.19343654752333522,-0.023936206052882752,0.9800366260159882
0.23233385011792965,-0.013840304145605513,-0.07226829048082194,-0.4618033223721093,-0.4746954924117302,-0.31779852267305264,0.01225742040491969,-0.2772578394007252,-0.07058940058820201,-0.0812557976938714,0.377730380437871,-0.14180967816320403,-0.05749194486509505,0.4722299372449604,-0.1446902448775926,0.1801580444183513,-0.11342428627714732,-0.16849896789733537,-0.024594971448546867,0.9800366260159882
0.24160068970472245,-0.013840304145599922,-0.020915797244971498,-0.4618033223721093,-0.4746954924117302,-0.3512832799412153,-0.15516962248155095,-0.3051326153672925,-0.06495665395084523,-0.08013206863378479,-0.5396762737773609,-0.14180967816320403,-0.08901771785998235,0.014615349128944067,-0.22543645096324144,0.34631549636690767,-0.1002336133787262,-0.10615501883233563,-0.024594971448546867,0.9800366260159882
-0.248179037867827,-0.013840304145617993,-0.16159702871444198,-0.4618033223721093,-0.14535822442606386,0.15656887195925157,-0.4828991532380468,-0.23743673087705752,-0.10438588041234269,-0.08097486542884974,-0.45230421147114835,-0.12964019357172954,-0.06004808862143727,-0.6551068537631216,-0.19852104893469183,-0.12233372707773843,-0.09759547879904198,-0.1996709424298352,-0.024594971448546867,0.9800366260159882
0.4307532389174934,-0.013840304145604462,-0.041518294531210885,-0.4618033223721093,-0.4746954924117302,-0.27873297252686285,-0.30478527782690773,-0.297168393662559,-0.08569946696460352,-0.07957020410374148,1.5523992181102846,-0.13833268256563988,-0.039030906624845735,0.7283639792189013,-0.20524989944182923,-0.08825014719085507,-0.1121052189873052,-0.18512402098133526,-0.019324848283233956,0.9800366260159882
0.5667577375589525,-0.013840304145608856,-0.06980829080485304,-0.4618033223721093,-0.4746954924117302,-0.33454090130713393,-0.10529773736643201,-0.2746030988324807,-0.06325788909195985,-0.0797106702362523,-0.14650199339940442,-0.14180967816320403,-0.05891202472972962,0.28311149135056884,-0.22543645096324144,0.1077304371587242,-0.1107861516974631,-0.09992062392583566,-0.024594971448546867,0.9800366260159882
0.04645195017108562,-0.013840304145603805,0.0521154431353547,-0.4618033223721093,-0.4746954924117302,-0.18385949360040205,-0.2549133927117888,-0.29584102337843676,-0.1087669055747313,-0.079148805706209,1.1786409515781529,-0.14180967816320403,-0.10179843664169343,0.18551596307938045,-0.12450369335618039,0.08642819972942209,0.009248971678169068,-0.20798346897183517,-0.024594971448546867,0.9800366260159882
0.38877990667143175,-0.013840304145608318,-0.04505454406541616,-0.4618033223721093,-0.4746954924117302,-0.3010561440389713,-0.2406642826788977,-0.27194835826423613,-0.08784527520740612,-0.07844647504365487,0.24667228697855217,-0.14180967816320403,-0.0699886476738792,0.34535575049241557,-0.1783344974132796,-0.18624043936564472,-0.08572387319046297,-0.15187391481333543,-0.023936206052882752,0.9800366260159882
0.38850735256593794,-0.013840304145562273,0.13621668205754084,-0.4618033223721093,-0.4746954924117302,-0.3401216941851611,-0.04295788097253334,-0.28389469082133645,-0.0865041450556545,-0.08069393316382809,0.12532220044214584,-0.14180967816320403,-0.01744569268240037,0.6617821410427794,-0.22543645096324144,0.03743305364202727,-0.10814801711777887,-0.11862380864533559,-0.024594971448546867,0.9800366260159882
