Protein_g,Saturated_fats_g,Fat_g,Carb_g,Fiber_g,Calcium_mg,Iron_mg,Sodium_mg,Zinc_mg,Manganese_mg,Selenium_mcg,VitC_mg,Riboflavin_mg,Niacin_mg,Folate_mcg,VitB12_mcg,VitA_mcg,VitE_mg,VitD2_mcg,contains_B12,cluster
0.02710060868101825,-0.013840304145609822,0.029052946173146424,0.6403621813592681,1.679716614544396,0.5137396161529865,0.033631085454256394,0.5045632579472831,-0.09821668171428527,-0.0812557976938714,-0.5930703118533798,-0.14180967816320403,-0.09611811718315516,-0.07473877897712176,-0.22543645096324144,-0.23310536171010932,-0.11342428627714732,-0.20798346897183517,-0.024594971448546867,-1.0203700284806356,2
-0.018688481041957986,-0.013840304145618699,-0.11823953442549043,0.7334643614764962,1.4343341217727132,-0.33454090130713393,0.05322361174948166,-0.36353690786867177,-0.09660732553218333,0.14798493056379636,-0.4620122183940608,-0.14180967816320403,-0.0449952420563109,0.3416688083132817,0.3465158421434379,-0.23310536171010932,-0.11342428627714732,-0.19759281079433522,-0.024594971448546867,-1.0203700284806356,2
-0.0372221602155436,-0.013840304145621863,-0.1580607791802367,0.7769120455312026,2.906629078402811,-0.24524821525870022,-0.014459660906751149,-0.36751901872103854,-0.08793468388418955,0.2807254257865268,0.08163616928903954,-0.14180967816320403,-0.056071865000460484,0.24407328004209336,0.0302598683079799,-0.23310536171010932,-0.1121052189873052,-0.03134227995433597,-0.024594971448546867,-1.0203700284806356,2
-0.06447757076493423,-0.01384030414562233,-0.17604952681075914,0.034981493899338495,1.4566416211155935,-0.1001476004299954,-0.11064115362876624,-0.055587001952308555,-0.10143539407848913,-0.029283328664865833,-0.5299682668544484,-0.14180967816320403,-0.10776277207315857,-0.5703071836430447,1.1674356040142013,-0.23310536171010932,-0.11342428627714732,-0.20798346897183517,-0.024594971448546867,-1.0203700284806356,2
-0.012964844826585931,-0.013840304145606218,0.09870168699901537,0.6360318474003271,1.412026622429833,-0.09456680755196831,0.23668090342295492,-0.27194835826423613,-0.10805163616046377,-0.06439986179257229,-0.5348222703159047,-0.1365941847668578,-0.12451971447584642,-0.6386240534328764,-0.12450369335618039,-0.23310536171010932,-0.11342428627714732,-0.023029753412336002,-0.024594971448546867,-1.0203700284806356,2
-0.11462752617581295,-0.013840304145579675,0.33993540522371396,0.4781190023642845,1.7689466119159172,-0.26757138677080866,-0.15338848372743957,0.64393713778012,-0.09231570904657817,0.027043590471975333,-0.3940561699336734,-0.14007118036442195,-0.11429513945047758,-0.37142918492153426,-0.12450369335618039,-0.23310536171010932,-0.08440480590062087,0.3364870195291624,-0.024594971448546867,-1.0203700284806356,2
-0.12552969039556922,-0.013840304145609822,-0.06012204208072557,0.7543943089447103,1.724331613230157,0.005887464252519646,-0.18010556503911043,0.64393713778012,-0.10268711555345732,-0.0812557976938714,-0.5930703118533798,-0.14180967816320403,-0.07623699907827128,0.20720385825075557,-0.22543645096324144,-0.23310536171010932,-0.11342428627714732,0.07256430182066359,-0.024594971448546867,-1.0203700284806356,2
-0.04376345874739735,-0.013840304145616352,-0.031832045807083424,0.6722623081901323,1.1889516290010305,0.20679600786149555,0.015819697913142472,-0.10337233218070974,-0.09213689169301129,-0.0812557976938714,-0.5930703118533798,0.13808846744070918,-0.07396487129485597,-0.2764362040709109,-0.04375748727053154,-0.23310536171010932,-0.11342428627714732,0.30323691336116254,-0.024594971448546867,-1.0203700284806356,2
-0.21438232878658264,-0.013840304145454462,0.45309539031828255,-0.22714805508188046,1.8626381091560145,-0.33454090130713393,-0.251351115203566,-0.3593955125822103,-0.10644227997836184,0.02268914036413973,-0.5930703118533798,-0.12790169577294747,-0.10463859637096254,-0.6169361582615013,-0.05445635957688001,-0.23310536171010932,-0.11305494743599152,0.35726833588416235,-0.024594971448546867,-1.0203700284806356,2
0.0897880529446167,-0.013840304145614414,0.047502943742913036,0.5881094849213819,1.7689466119159172,-0.3791872443313508,-0.0019916896279713664,0.16077435435961904,-0.0860571016717373,0.3593864599925892,0.32433634236185216,-0.14180967816320403,-0.08106527061802879,-0.16083972280748118,0.31960044011488825,-0.23310536171010932,-0.1121052189873052,0.26998680719316265,-0.024594971448546867,-1.0203700284806356,2
