Protein_g,Saturated_fats_g,Fat_g,Fiber_g,Sugar_g,Calcium_mg,Iron_mg,Sodium_mg,Zinc_mg,Manganese_mg,Selenium_mcg,VitC_mg,Riboflavin_mg,Niacin_mg,Folate_mcg,VitB12_mcg,VitA_mcg,VitE_mg,VitD2_mcg,contains_B12
0.21816103663224654,-0.013840304145610743,-0.1463757807193845,-0.4618033223721093,-0.4746954924117302,-0.1594714287234236,-0.2976607228104622,-0.3229724719858956,-0.10447528908912612,-0.07563715239343835,1.906741470796591,-0.14180967816320403,-0.11599923528803904,-0.17667188628258507,8.2731017395513,-0.23310536171010932,-0.11342428627714732,0.29076812354816256,-0.024594971448546867,-1.0203700284806356
0.2939310779595524,-0.013840304145622559,-0.17328202717529415,3.290318067100351,-0.367331543048403,0.045678517472852904,0.8654228836242758,-0.3553072121071138,-0.07944085958976267,0.13646670769790867,1.0155464352732229,-0.14180967816320403,-0.06487636016119477,-0.13112730642269718,0.6627718159788959,-0.23310536171010932,-0.11198650293121941,-0.16849896789733537,-0.024499318713096435,-1.0203700284806356
-0.06829332824184892,-0.013840304145585779,0.033665445565588065,2.371249094173684,1.3695932083080011,-0.04992046452775144,0.17612218578316766,0.001489920264948415,-0.08391129342893472,-0.0812557976938714,0.7320726331241776,0.39712463945923754,0.11973402224129841,1.5301654637046418,-0.09758829132763078,0.42726399859825565,0.20842813244432792,-0.20798346897183517,-0.011419663535264593,0.9800366260159882
-0.07892293835611124,-0.013840304145620642,-0.1536020297675431,1.8358691099445579,0.7399003519194073,-0.19502107935645624,4.7625544776199975,-0.36751901872103854,-0.05074067434227812,-0.0812557976938714,-0.5930703118533798,-0.14180967816320403,0.1538159389925279,2.367318217319724,-0.22543645096324144,0.4166128798836045,-0.11342428627714732,-0.06874864939333579,-0.024594971448546867,0.9800366260159882
0.058989439023805275,-0.013840304145620472,-0.13807328181298953,1.5904866171728749,-0.294218669555585,-0.21734425086856468,0.16187307575027654,-0.3622095375845495,-0.08507360622711944,0.3377546755859221,3.1736363742366724,-0.14180967816320403,-0.0654443921070486,1.2028951255685905,0.23885423402923942,-0.23310536171010932,-0.11342428627714732,-0.11238941373883561,-0.024594971448546867,-1.0203700284806356
-0.13643185461532545,-0.013840304145569672,0.34577790445414,0.29665165528581966,-0.46020465262036087,-0.27873297252686285,-0.07858065605476118,0.47005163056010446,-0.10277652423024075,-0.021838623641792065,-0.1998960314754232,0.6804997806607148,-0.0944140213455937,0.35576594017467567,0.04371756932225471,-0.23310536171010932,-0.11342428627714732,1.6851944509686563,-0.024594971448546867,-1.0203700284806356
-0.07919549246160514,-0.013840304145598403,-0.06165954187820612,-0.350265825657708,2.0480279803584738,-0.3674675792874939,0.3542360611943067,-0.08478914820299817,1.9000672443956201,-0.011022731438458474,-0.5930703118533798,-0.14180967816320403,-0.12735987420511555,-0.6169361582615013,-0.2092872097461117,-0.2288449142242489,-0.11342428627714732,-0.18720215261683526,-0.024594971448546867,0.9800366260159882
0.10614129927425106,-0.013840304145569523,0.13975293159174612,-0.4618033223721093,3.213881909027733,4.755142203453588,1.209182663167774,-0.1431934407043774,-0.06066503746524006,-0.047543925891273195,0.05251214852030204,0.8491340671425756,-0.005233005846543135,0.3373312292790068,-0.22543645096324144,0.0693864097859804,0.4537746483549607,0.6814568710221609,0.0221773716436052,0.9800366260159882
0.2522302998189848,-0.013840304145598451,0.624680367717112,1.96971410600184,-0.1545796679296625,1.1164652469799141,0.1814656020455018,-0.36619164843691626,-0.08203371121648245,0.23226461007029192,-0.4959902426242547,-0.14180967816320403,0.21260724538839884,0.10678890360728856,0.14465032692931576,-0.23310536171010932,-0.11342428627714732,4.758751139873143,-0.024594971448546867,-1.0203700284806356
0.18627220628945948,-0.013840304145622002,-0.1711295274588214,-0.4618033223721093,-0.4746954924117302,-0.008399365515229764,-0.4205592968441481,-0.1166460350219323,-0.09446151728938075,-0.07563715239343835,2.7906555011277745,-0.14180967816320403,-0.1216795547465773,-0.2764362040709109,13.212078011790155,-0.23310536171010932,-0.11342428627714732,-0.09992062392583566,-0.024594971448546867,-1.0203700284806356
0.19254095071581934,-0.013840304145620323,-0.1045557862279135,5.164148011902293,-0.40948671335056824,0.4579316873727154,0.7247129220494759,-0.33491880454299594,-0.08149725915578182,0.29940742141046667,1.4082353153050335,-0.14180967816320403,-0.05919604070265653,-0.226554045176748,1.3423857171997737,-0.23310536171010932,-0.08572387319046297,0.14945517233416322,-0.024582257276410547,-1.0203700284806356
